sim,state,soln,step,pH,pe,temp(C),charge(eq),pct_err,Na(mol/kgw),Cl(mol/kgw),K(mol/kgw),P(mol/kgw),Cu(mol/kgw),Fe(mol/kgw),S(mol/kgw),Au(mol/kgw),P(5)(mol/kgw),Cu(1)(mol/kgw),Cu(2)(mol/kgw),Fe(2)(mol/kgw),Fe(3)(mol/kgw),S(-2)(mol/kgw),S(6)(mol/kgw),Au(1)(mol/kgw),Au(3)(mol/kgw),m_Fe+2(mol/kgw),m_Fe+3(mol/kgw),m_FeOH+(mol/kgw),m_FeOH+2(mol/kgw),m_FeCl+(mol/kgw),m_FeCl+2(mol/kgw),m_FeCl2(mol/kgw),m_FeCl2+(mol/kgw),m_Fe(OH)4-(mol/kgw),la_SO4-2,la_Cu(HS)2-,la_Au(HS)2-,la_AuHS,la_H+,la_OH-,la_HS-,la_H2S,la_Au(OH)2-,la_Au+,la_Au+3,la_AuCl,la_AuCl2-,la_AuCl3-2,la_AuCl4-,la_AuOH,la_Cu2S(HS)2-2,la_CuCl+,la_CuCl2,la_CuCl2-,la_CuCl3-,la_CuCl3-2,la_CuCl4-2,la_CuHS,la_CuCl,la_CuOH,la_CuOH+,la_S-2,Magnetite,d_Magnetite,Chalcocite(alpha),d_Chalcocite(alpha),Chalcopyrite(alpha),d_Chalcopyrite(alpha),Bornite(alpha),d_Bornite(alpha),Au(element),d_Au(element),Pyrite,d_Pyrite,Cu(element),d_Cu(element),si_Hematite,si_Magnetite,si_Chalcocite(alpha),si_Pyrite,si_Chalcopyrite(alpha),si_Bornite(alpha),si_Cu(element),si_Au(element),rxn_step,pH_user,logaHS-,logaH2S,SR_Hematite,Pyrite_pct,Chalcopyrite(alpha)_pct,Bornite(alpha)_pct,Magnetite_pct,Chalcocite(alpha)_pct,Au(element)_pct,Cu(element)_pct
1,react,1,919,7.887073986156374,-7.049632289371562,240.0,0.002714516233733639,21.750942965240636,1.0499858240703057,0.49999324955656027,0.000999986499115299,0.09999864991131832,1.8107433977331878e-10,6.526104586436453e-08,0.00979986805536631,8.743718921991131e-07,0.09999864985561935,1.8107433977302637e-10,2.924179976648442e-22,4.2355198886448125e-08,2.2905846977916406e-08,0.009272675781853344,0.0005271805985390799,8.743718921991131e-07,0.0,6.005243369208751e-11,1.64480729383501e-27,3.3940724906589385e-09,4.903863270918957e-20,1.9148676553316804e-09,2.4560458749728645e-24,9.182481065992844e-12,3.0682629254678623e-26,2.2799395777138576e-08,-5.389193388711181,-10.66631805605231,-6.414853459561319,-7.836435383598655,-7.887073986156374,-3.3328577986365255,-2.409180845121201,-3.3485201623931005,-14.48757835650593,-21.74524274470578,-67.31922094451417,-16.202692061563283,-15.72235794633829,-16.720007722077174,-93.71974529042426,-9.248565762077316,-21.676720479594753,-25.687823855058312,-24.6240238332346,-12.998290294279752,-25.65859457088993,-15.619293375121226,-27.844523454260845,-9.877272098807197,-14.72204806501864,-13.496837338052298,-24.27015875293345,-7.553057291482696,3.063315978439943e-05,3.333335354806455e-08,0.0,0.0,7.999985513856668e-07,3.4940839640156896e-16,0.0,0.0,7.930049304243621e-07,-1.8485319578999233e-12,0.0,0.0,0.0,0.0,0.10345196532485446,0.5999999999999961,-9.420551947314806,0.549363886706594,-1.9999999999999858,-16.812074044131663,-7.068054238859671,0.0,919.0,7.887073986156374,-2.409180845121201,-3.3485201623931005,1.2689717834206748,0.0,2.4824505007845605,0.0,95.05680068504972,0.0,2.4607488141657323,0.0
1,react,1,920,7.886971022511813,-7.049459560388458,240.0,0.0027145162337336346,21.750949335910445,1.0499858155768271,0.4999932455120465,0.0009999864910262722,0.09999864910241567,1.8103067390836763e-10,6.525342463867811e-08,0.009799867976006814,8.74602932948145e-07,0.09999864904673414,1.8103067390807535e-10,2.9228910000431446e-22,4.235175584449155e-08,2.2901668794186567e-08,0.009272158490410846,0.000527697807009451,8.74602932948145e-07,0.0,6.007447654176338e-11,1.646065552687789e-27,3.3945136350264047e-09,4.9064514290986593e-20,1.9155706539994146e-09,2.457924812267784e-24,9.185852569504715e-12,3.0706104441804753e-26,2.279521186818976e-08,-5.388767426849557,-10.666444267830006,-6.414739166860745,-7.836291872756817,-7.886971022511813,-3.332960757046309,-2.4092100632624645,-3.3484464168898,-14.487611544342393,-21.745070015722675,-67.31870275756485,-16.202519322966566,-15.722185198127965,-16.71983496425324,-93.7192270650205,-9.248495991503994,-21.67704664865344,-25.68771889195677,-24.623918860519446,-12.998358050547703,-25.65848958856117,-15.619361121775565,-27.844418462318476,-9.87736909244363,-14.7221158309002,-13.497008071957254,-24.270156757855304,-7.553189473268525,3.066649313793846e-05,3.3333353539025015e-08,0.0,0.0,7.999985517349867e-07,3.493198814585809e-16,0.0,0.0,7.930030820168167e-07,-1.8484075453829933e-12,0.0,0.0,0.0,0.0,0.10349847729548145,0.6000000000000068,-9.420819680090972,0.5496043911848503,-1.9999999999999858,-16.812609509683995,-7.068294743337947,1.7763568394002505e-15,920.0,7.886971022511813,-2.4092100632624645,-3.3484464168898,1.2691076947469107,0.0,2.4798855574050584,0.0,95.06191387984859,0.0,2.4582005627463417,0.0
1,react,1,921,7.886868040784556,-7.049286862394386,240.0,0.0027145162337336355,21.75095570693921,1.0499858070841321,0.4999932414679058,0.0009999864829379906,0.0999986482935874,1.809870190947776e-10,6.524580680992404e-08,0.009799867896654412,8.748339583057817e-07,0.09999864823792327,1.8098701909448546e-10,2.921602089395773e-22,4.2348317242796934e-08,2.28974895671271e-08,0.009271641195306633,0.000528215019150247,8.748339583057817e-07,0.0,6.009653701363057e-11,1.647324917807923e-27,3.394955233817267e-09,4.909041177129053e-20,1.9162742146857246e-09,2.4598054016034535e-24,9.189226768415508e-12,3.0729600270963895e-26,2.2791026919603303e-08,-5.388341879167607,-10.666570481333482,-6.414624912193718,-7.8361483964262675,-7.886868040784556,-3.3330637335390136,-2.4092392849259916,-3.348372656826072,-14.487644799333735,-21.744897317728604,-67.31818466358263,-16.202346615357456,-15.722012480903818,-16.719662237414052,-93.71870893257812,-9.248426270002627,-21.677372835724128,-25.68761395452409,-24.623813913471725,-12.998425801494054,-25.658384631898414,-15.61942886310688,-27.844313496040677,-9.877466084283583,-14.722183591461592,-13.497178818626386,-24.270154806530364,-7.553321676659309,3.069982649146846e-05,3.333335352999903e-08,0.0,0.0,7.999985520842183e-07,3.492315782738296e-16,0.0,0.0,7.930012337323794e-07,-1.848284437296802e-12,0.0,0.0,0.0,0.0,0.10354495655153073,0.5999999999999996,-9.42108742383462,0.5498448593553391,-2.0000000000000284,-16.81314499717132,-7.068535211508448,0.0,921.0,7.886868040784556,-2.4092392849259916,-3.348372656826072,1.2692435250200205,0.0,2.477325908902998,0.0,95.06701651896873,0.0,2.455657572128274,0.0
1,react,1,922,7.886765040973125,-7.049114195287931,240.0,0.002714516233733632,21.75096207832682,1.0499857985922219,0.4999932374241389,0.000999986474850457,0.09999864748483409,1.8094337531535619e-10,6.523819237369099e-08,0.009799867817309321,8.750649684298956e-07,0.09999864742918738,1.8094337531506414e-10,2.920313245562348e-22,4.234488307441943e-08,2.2893309299271568e-08,0.009271123896553417,0.0005287322349489706,8.750649684298956e-07,0.0,6.011861511234701e-11,1.6485853904050224e-27,3.3953972866846392e-09,4.911632516495721e-20,1.916978337539271e-09,2.4616876447861426e-24,9.192603663438522e-12,3.075311676472619e-26,2.278684093390523e-08,-5.3879167448678364,-10.6666966965975,-6.414510695459855,-7.836004954506109,-7.886765040973125,-3.33316672811612,-2.409268510112287,-3.348298882200936,-14.487678121381494,-21.74472465062215,-67.31766666226328,-16.202173938634534,-15.721839794564428,-16.719489541458195,-93.71819089279289,-9.248356597473279,-21.677699040877275,-25.687509042692604,-24.623708992023772,-12.998493547152556,-25.65827970083399,-15.619496599148913,-27.84420855535979,-9.87756307436132,-14.722251346736561,-13.49734957809493,-24.27015289889245,-7.5534539016570275,3.073315984498944e-05,3.33333535209866e-08,0.0,0.0,7.999985524333614e-07,3.4914316920995996e-16,0.0,0.0,7.929993855697868e-07,-1.8481625925602515e-12,0.0,0.0,0.0,0.0,0.10359140315965831,0.6000000000000032,-9.421355178615215,0.5500852913532341,-2.0000000000000284,-16.81368050673254,-7.068775643506339,0.0,922.0,7.886765040973125,-2.409268510112287,-3.348298882200936,1.2693792744056902,0.0,2.4747715388998563,0.0,95.07210863506563,0.0,2.453119826034503,0.0
1,react,1,923,7.8866620230761315,-7.04894155896799,240.0,0.002714516233733632,21.75096845007337,1.0499857901010938,0.49999323338074464,0.000999986466763668,0.09999864667615532,1.808997425530128e-10,6.52305813255826e-08,0.009799867737971346,8.752959634777936e-07,0.09999864662052599,1.8089974255272088e-10,2.919024469399295e-22,4.234145333243095e-08,2.288912799315165e-08,0.009270606594162761,0.0005292494543938573,8.752959634777936e-07,0.0,6.01407108425644e-11,1.6498469716887297e-27,3.395839793282038e-09,4.9142254486830426e-20,1.9176830227084997e-09,2.463571543622433e-24,9.195983255285977e-12,3.077665394566544e-26,2.278265391361969e-08,-5.387492023154472,-10.666822913656674,-6.414396516559152,-7.835861546895778,-7.8866620230761315,-3.3332697407790155,-2.409297738821905,-3.3482250930135464,-14.487711510387342,-21.744552014302208,-67.31714875330344,-16.202001292696696,-15.72166713900869,-16.719316876284566,-93.7176729453615,-9.248286973816233,-21.678025264183052,-25.68740415639471,-24.623604096107982,-12.998561287556704,-25.658174795300305,-15.619564329935168,-27.844103640208203,-9.877660062710866,-14.722319096758607,-13.49752035039777,-24.27015103487535,-7.5535861482636335,3.0766493198501424e-05,3.333335351198095e-08,0.0,0.0,7.999985527824165e-07,3.490550777834455e-16,0.0,0.0,7.929975375277808e-07,-1.848042006091144e-12,0.0,0.0,0.0,0.0,0.10363781718632303,0.6000000000000014,-9.4216229445017,0.5503256873131122,-2.0000000000000284,-16.814216038505407,-7.0690160394662245,0.0,923.0,7.8866620230761315,-2.409297738821905,-3.3482250930135464,1.2695149430691282,0.0,2.472222431084591,0.0,95.07719026066033,0.0,2.4505873082550833,0.0
1,react,1,924,7.88655898709144,-7.04876895333249,240.0,0.002714516233733632,21.75097482217885,1.0499857816107496,0.49999322933772355,0.0009999864586776258,0.09999864586755115,1.80856120790355e-10,6.522297366116399e-08,0.00979986765864094,8.755269436082234e-07,0.0999986458119392,1.8085612079006323e-10,2.9177357617508827e-22,4.23380280099008e-08,2.2884945651263197e-08,0.009270089288143038,0.0005297666774769881,8.755269436082234e-07,0.0,6.016282420912227e-11,1.651109662879131e-27,3.3962827532674774e-09,4.9168199751948254e-20,1.9183882703478625e-09,2.4654570999343395e-24,9.199365544698908e-12,3.0800211836548485e-26,2.2778465861234983e-08,-5.3870677132309,-10.666949132546463,-6.4142823753909965,-7.835718173493966,-7.88655898709144,-3.3333727715298367,-2.4093269710555845,-3.348151289262532,-14.487744966253484,-21.74437940866671,-67.31663093639695,-16.20182867744187,-15.721494514134543,-16.71914424179109,-93.71715508997768,-9.248217398931555,-21.67835150571365,-25.687299295562312,-24.62349922565626,-12.998629022740483,-25.658069915229255,-15.619632055499618,-27.84399875051783,-9.877757049366984,-14.722386841561711,-13.497691135571017,-24.2701492144131,-7.553718416482005,3.079982655200441e-05,3.3333353502988845e-08,0.0,0.0,7.999985531313836e-07,3.4896709223604947e-16,0.0,0.0,7.92995689605092e-07,-1.8479226887950292e-12,0.0,0.0,0.0,0.0,0.10368419869815249,0.600000000000005,-9.421890721564942,0.5505660473710279,-2.000000000000014,-16.81475159263195,-7.069256399524151,0.0,924.0,7.88655898709144,-2.4093269710555845,-3.348151289262532,1.2696505311761341,0.0,2.469678569213295,0.0,95.08226142813993,0.0,2.448060002646753,0.0
1,react,1,925,7.886455933016463,-7.0485963782789245,240.0,0.0027145162337336316,21.750981194643334,1.0499857731211883,0.49999322529507545,0.0009999864505923306,0.09999864505902144,1.8081251000989125e-10,6.5215369375983e-08,0.009799867579318005,8.757579089803197e-07,0.09999864500342683,1.8081251000959962e-10,2.9164471234534514e-22,4.2334607099906555e-08,2.2880762276076448e-08,0.009269571978500087,0.0005302839041924171,8.757579089803197e-07,0.0,6.01849552169864e-11,1.6523734652030067e-27,3.396726166302585e-09,4.919416097546702e-20,1.9190940806158263e-09,2.4673443155538942e-24,9.202750532437635e-12,3.0823790460267836e-26,2.27742767792138e-08,-5.386643814301208,-10.667075353302762,-6.41416827185469,-7.835574834199022,-7.886455933016463,-3.3334758203711683,-2.4093562068142056,-3.348077470946187,-14.487778488882581,-21.744206833613145,-67.31611321123626,-16.201656092767553,-15.721321919839466,-16.718971637875256,-93.71663732633398,-9.24814787271932,-21.678677765542563,-25.68719446012704,-24.62339438060023,-12.998696752738022,-25.657965060552478,-15.619699775876404,-27.84389388622029,-9.877854034364645,-14.722454581180006,-13.497861933651398,-24.270147437439917,-7.553850706315616,3.0833159905498417e-05,3.333335349400352e-08,0.0,0.0,7.999985534802628e-07,3.4887921256777183e-16,0.0,0.0,7.929938418004466e-07,-1.8478046453305878e-12,0.0,0.0,0.0,0.0,0.10373054776175294,0.5999999999999925,-9.422158509876638,0.5508063716636755,-1.9999999999999858,-16.815287169255328,-7.069496723816768,-1.7763568394002505e-15,925.0,7.886455933016463,-2.4093562068142056,-3.348077470946187,1.2697860388925435,0.0,2.4671399371088523,0.0,95.08732216975855,0.0,2.445537893132615,0.0
1,react,1,926,7.886352860846796,-7.048423833701929,240.0,0.002714516233733626,21.750987567466964,1.0499857646324113,0.49999322125280043,0.0009999864425077813,0.09999864425056673,1.8076891019338125e-10,6.520776846546772e-08,0.00979986750000256,8.759888597571633e-07,0.09999864419498945,1.8076891019308974e-10,2.9151585553193375e-22,4.2331190595483734e-08,2.2876577869983974e-08,0.009269054665229828,0.0005308011345442395,8.759888597571633e-07,0.0,6.020710387153355e-11,1.653638379910804e-27,3.397170032057674e-09,4.922013817301113e-20,1.919800453683982e-09,2.469233192348528e-24,9.2061382193253e-12,3.0847389840157734e-26,2.277008666994108e-08,-5.386220325563581,-10.667201575963642,-6.4140542058476875,-7.83543152890703,-7.886352860846796,-3.333578887307416,-2.4093854460992037,-3.3480036380615203,-14.48781207817808,-21.744034289036147,-67.31559557750526,-16.201483538568368,-15.721149356018099,-16.718799064431703,-93.71611965411425,-9.248078395078574,-21.679004043749032,-25.687089650018734,-24.623289560869743,-12.99876447758453,-25.6578602311998,-15.619767491100724,-27.84378904724543,-9.877951017740536,-14.722522315648698,-13.498032744678527,-24.270145703890044,-7.553983017770284,3.086649325898345e-05,3.3333353485031747e-08,0.0,0.0,7.999985538290544e-07,3.48791544657731e-16,0.0,0.0,7.929919941125408e-07,-1.8476879058733687e-12,0.0,0.0,0.0,0.0,0.10377686444445366,0.6000000000000014,-9.422426309513078,0.5510466603315152,-2.0000000000000284,-16.81582276852822,-7.069737012484642,0.0,926.0,7.886352860846796,-2.4093854460992037,-3.3480036380615203,1.2699214663864038,0.0,2.464606518660593,0.0,95.09237251763768,0.0,2.44302096370171,0.0
1,react,1,927,7.8862497705822,-7.048251319503583,240.0,0.0027145162337336203,21.7509939406497,1.0499857561444164,0.499993217210898,0.000999986434423977,0.09999864344218642,1.8072532132443395e-10,6.520017092537603e-08,0.009799867420694296,8.762197960918302e-07,0.09999864338662647,1.8072532132414257e-10,2.913870058209163e-22,4.232777848983802e-08,2.2872392435538006e-08,0.009268537348350397,0.0005313183685140107,8.762197960918302e-07,0.0,6.022927017728686e-11,1.6549044082028067e-27,3.397614350187497e-09,4.9246131359155897e-20,1.9205073896966764e-09,2.4711237321107487e-24,9.20952860605458e-12,3.087100999861592e-26,2.2765895535961682e-08,-5.38579724623697,-10.667327800561914,-6.4139401772724876,-7.835288257520261,-7.8862497705822,-3.3336819723388205,-2.4094146889107706,-3.3479297906084895,-14.487845734042546,-21.743861774837804,-67.31507803491023,-16.20131101474641,-15.720976822572522,-16.718626521362513,-93.71560207302475,-9.248008965911632,-21.6793303403986,-25.686984865171908,-24.623184766399298,-12.99883219731243,-25.65775542710574,-15.61983520120501,-27.84368423352776,-9.87804799952724,-14.722590045000215,-13.498203568685062,-24.270144013698236,-7.554115350846447,3.089982661245952e-05,3.3333353476073526e-08,0.0,0.0,7.999985541777583e-07,3.487039826268086e-16,0.0,0.0,7.929901465401487e-07,-1.847572392072824e-12,0.0,0.0,0.0,0.0,0.10382314881135102,0.5999999999999996,-9.422694120539504,0.5512869135050167,-2.0,-16.81635839058106,-7.06997726565812,-1.7763568394002505e-15,927.0,7.8862497705822,-2.4094146889107706,-3.3479297906084895,1.2700568138193322,0.0,2.4620782978239495,0.0,95.09741250376705,0.0,2.4405091984090173,0.0
1,react,1,928,7.886146662222594,-7.048078835586371,240.0,0.0027145162337336146,21.751000314191483,1.0499857476572036,0.49999321316936807,0.0009999864263409177,0.09999864263388052,1.8068174338677318e-10,6.519257675148718e-08,0.009799867341393386,8.76450718136965e-07,0.09999864257833785,1.806817433864819e-10,2.9125816329844436e-22,4.2324370776193757e-08,2.2868205975293435e-08,0.009268020027879909,0.000531835606083786,8.76450718136965e-07,0.0,6.025145413874958e-11,1.656171551278769e-27,3.398059120346764e-09,4.927214054844451e-20,1.9212148887976453e-09,2.4730159366321524e-24,9.21292169331505e-12,3.0894650958029776e-26,2.2761703379823153e-08,-5.385374575542172,-10.667454027130109,-6.413826186031902,-7.8351450199413435,-7.886146662222594,-3.3337850754654603,-2.4094439352490906,-3.347855928587208,-14.487879456378609,-21.74368929092059,-67.3145605831586,-16.20113852120415,-15.720804319405216,-16.71845400857016,-93.71508458277293,-9.247939585121058,-21.679656655556233,-25.68688010552122,-24.623079997123565,-12.99889991195391,-25.65765064820496,-15.619902906221444,-27.843579445001932,-9.878144979757117,-14.722657769266739,-13.498374405703272,-24.270142366799234,-7.5542477055443635,3.093315996592665e-05,3.333335346712886e-08,0.0,0.0,7.999985545263749e-07,3.486165264750046e-16,0.0,0.0,7.929882990820498e-07,-1.8474580988467567e-12,0.0,0.0,0.0,0.0,0.10386940092740993,0.600000000000005,-9.422961943020546,0.5515271313137973,-2.0,-16.816894035543186,-7.0702174834669025,0.0,928.0,7.886146662222594,-2.4094439352490906,-3.347855928587208,1.2701920813526566,0.0,2.459555258620117,0.0,95.10244216000498,0.0,2.4380025813748833,0.0
1,react,1,929,7.886043535762556,-7.047906381844233,240.0,0.002714516233733617,21.751006688092595,1.0499857391707745,0.4999932091282109,0.000999986418258604,0.09999864182564948,1.8063817636191715e-10,6.518498593920848e-08,0.009799867262099369,8.766816260565003e-07,0.09999864177012409,1.8063817636162603e-10,2.9112932804371775e-22,4.232096744762751e-08,2.2864018491580975e-08,0.00926750270381006,0.0005323528472614014,8.766816260565003e-07,0.0,6.027365576161214e-11,1.6574398104050673e-27,3.398504342215187e-09,4.9298165756773607e-20,1.9219229511684406e-09,2.4749098078040172e-24,9.216317481977806e-12,3.0918312742031475e-26,2.275751020384858e-08,-5.3849523126812,-10.667580255707191,-6.41371223202327,-7.835001816065976,-7.886043535762556,-3.333888196692757,-2.4094731851158473,-3.347782051993917,-14.487913245091066,-21.74351683717845,-67.31404322193218,-16.200966057835537,-15.720631846410127,-16.718281525948594,-93.71456718304061,-9.247870252606216,-21.679982989303674,-25.68677537099618,-24.62297525297205,-12.998967621544532,-25.65754589442697,-15.61997060618559,-27.843474681597463,-9.878241958467463,-14.722725488483839,-13.498545255774143,-24.270140763127966,-7.55438008187115,3.096649331938484e-05,3.3333353458190967e-08,0.0,0.0,7.99998554874904e-07,3.48529176202319e-16,0.0,0.0,7.929864517369325e-07,-1.8473451173570872e-12,0.0,0.0,0.0,0.0,0.10391562085971806,0.6000000000000014,-9.423229777034486,0.5517673138994823,-2.000000000000014,-16.817429703571094,-7.070457666052616,0.0,929.0,7.886043535762556,-2.4094731851158473,-3.347782051993917,1.2703272691540104,0.0,2.4570373851357314,0.0,95.10746151807984,0.0,2.4355010967844133,0.0
1,react,1,930,7.885940391201357,-7.047733958179186,240.0,0.0027145162337336125,21.75101306235289,1.0499857306851272,0.49999320508742656,0.0009999864101770347,0.09999864101749269,1.8059462023342608e-10,6.517739848430504e-08,0.009799867182812916,8.769125200037521e-07,0.09999864096198455,1.8059462023313506e-10,2.910005001415727e-22,4.231756849738951e-08,2.2859829986915528e-08,0.009266985376156611,0.000532870092031759,8.769125200037521e-07,0.0,6.029587505057556e-11,1.6587091867917564e-27,3.398950015453287e-09,4.932420699885964e-20,1.9226315769591133e-09,2.4768053474334013e-24,9.21971597276266e-12,3.0941995373201326e-26,2.275331601054553e-08,-5.384530456877085,-10.667706486326315,-6.413598315149279,-7.8348586457964515,-7.885940391201357,-3.333991336021443,-2.409502438511368,-3.3477081608282475,-14.487947100083392,-21.743344413513405,-67.31352595093703,-16.200793624542584,-15.720459403489269,-16.718109073399827,-93.71404987353384,-9.247800968269857,-21.6803093417076,-25.68667066153129,-24.622870533879254,-12.99903532611678,-25.657441165706267,-15.620038301129933,-27.843369943248852,-9.87833893569104,-14.722793202683995,-13.498716118930894,-24.270139202619667,-7.5545124798278795,3.0999826672834115e-05,3.3333353449273404e-08,0.0,0.0,7.999985552233462e-07,3.484421435669886e-16,0.0,0.0,7.929846045035703e-07,-1.847233362159367e-12,0.0,0.0,0.0,0.0,0.10396180867312133,0.600000000000005,-9.423497622647353,0.5520074613926269,-2.000000000000014,-16.817965394796744,-7.070697813545725,0.0,930.0,7.885940391201357,-2.409502438511368,-3.3477081608282475,1.2704623773845667,0.0,2.4545246615225165,0.0,95.11247060958982,0.0,2.4330047288876546,0.0
1,react,1,931,7.885837228537211,-7.047561564491669,240.0,0.002714516233733614,21.751019436972495,1.049985722200261,0.49999320104701417,0.0009999864020962094,0.09999864020940984,1.805510749844338e-10,6.516981438247725e-08,0.00979986710353362,8.771434001339658e-07,0.09999864015391896,1.8055107498414294e-10,2.908716796753869e-22,4.2314173918711294e-08,2.2855640463765948e-08,0.009266468044928138,0.0005333873403858819,8.771434001339658e-07,0.0,6.031811201058746e-11,1.6599796816632223e-27,3.399396139727174e-09,4.9350264289699197e-20,1.9233407663275613e-09,2.4787025573487636e-24,9.223117166427241e-12,3.0965698874386216e-26,2.2749120802375477e-08,-5.384109007350113,-10.66783271902187,-6.413484435311756,-7.834715509033941,-7.885837228537211,-3.3340944934533003,-2.4095316954363692,-3.3476342550890976,-14.48798102125959,-21.743172019825888,-67.3130087698745,-16.200621221225727,-15.720286990543073,-16.717936650824296,-93.71353265395395,-9.247731732014197,-21.680635712837866,-25.686565977060003,-24.622765839778626,-12.99910302570367,-25.6573364619763,-15.620105991087483,-27.84326522988955,-9.878435911461608,-14.722860911900222,-13.498886995208315,-24.270137685209573,-7.554644899417023,3.103316002627447e-05,3.333335344035584e-08,0.0,0.0,7.999985555717012e-07,3.4835500505253983e-16,0.0,0.0,7.929827573807212e-07,-1.847122849135464e-12,0.0,0.0,0.0,0.0,0.10400796443279958,0.5999999999999996,-9.423765479927624,0.5522475739256762,-2.0000000000000284,-16.8185011093573,-7.070937926078806,0.0,931.0,7.885837228537211,-2.4095316954363692,-3.3476342550890976,1.2705974062065715,0.0,2.4520170719969605,0.0,95.11746946600408,0.0,2.430513461998972,0.0
1,react,1,932,7.885734047768033,-7.047389200682093,240.0,0.002714516233733609,21.751025811951326,1.0499857137161774,0.4999931970069742,0.00099998639401613,0.09999863940140204,1.8050754059804642e-10,6.516223362942692e-08,0.009799867024261714,8.773742666026185e-07,0.09999863934592838,1.8050754059775567e-10,2.907428667278071e-22,4.2310783704848105e-08,2.285144992457882e-08,0.009265950710134096,0.0005339045923145402,8.773742666026185e-07,0.0,6.034036664670375e-11,1.661251296248421e-27,3.39984271470649e-09,4.937633764436166e-20,1.9240505194351118e-09,2.4806014393854668e-24,9.226521063745515e-12,3.0989423268520075e-26,2.2744924581777633e-08,-5.3836879633230295,-10.667958953828432,-6.41337059241252,-7.8345724056795305,-7.885734047768033,-3.3341976689904147,-2.40956095589154,-3.347560334775096,-14.488015008524245,-21.742999656016313,-67.31249167844575,-16.200448847785385,-15.720114607471961,-16.717764258122415,-93.71301552400213,-9.247662543741738,-21.68096210276502,-25.686461317515874,-24.62266117060373,-12.99917072033835,-25.657231783170637,-15.620173676091396,-27.843160541453116,-9.878532885812994,-14.722928616165671,-13.49905788464165,-24.270136210833336,-7.554777340641374,3.106649337970593e-05,3.333335343145861e-08,0.0,0.0,7.999985559199694e-07,3.4826818417544626e-16,0.0,0.0,7.929809103671416e-07,-1.8470135795559277e-12,0.0,0.0,0.0,0.0,0.10405408820376216,0.6000000000000085,-9.424033348944413,0.5524876516314876,-2.000000000000014,-16.81903684739089,-7.0711780037846,0.0,932.0,7.885734047768033,-2.40956095589154,-3.347560334775096,1.270732355781867,0.0,2.449514600839984,0.0,95.12245811866326,0.0,2.428027280496757,0.0
1,react,1,933,7.885630848889821,-7.047216866647807,240.0,0.002714516233733607,21.751032187289624,1.049985705232876,0.49999319296730654,0.0009999863859367951,0.09999863859346876,1.8046401705659872e-10,6.51546562207238e-08,0.009799866944997033,8.776051195691402e-07,0.09999863853801232,1.804640170563081e-10,2.9061406137898777e-22,4.230739784900458e-08,2.2847258371719217e-08,0.00926543337177264,0.0005344218478194087,8.776051195691402e-07,0.0,6.036263896440756e-11,1.6625240318014292e-27,3.4002897400699064e-09,4.9402427078411735e-20,1.924760836456755e-09,2.4825019954162624e-24,9.229927665557074e-12,3.1013168579003925e-26,2.274072735110961e-08,-5.383267324011957,-10.668085190782863,-6.413256786351541,-7.834429335631889,-7.885630848889821,-3.334300862636791,-2.4095902198781953,-3.347486399883529,-14.488049061782709,-21.742827321982027,-67.3119746763429,-16.200276504118897,-15.719942254173276,-16.71759189519153,-93.71249848337047,-9.247593403353827,-21.681288511565455,-25.68635668283052,-24.62255652628618,-12.999238410055085,-25.657127129220882,-15.620241356175928,-27.843055877871166,-9.878629858780776,-14.722996315514605,-13.499228787269159,-24.270134779426556,-7.554909803506237,3.109982673312849e-05,3.333335342256137e-08,0.0,0.0,7.999985562681509e-07,3.481814691774711e-16,0.0,0.0,7.929790634615558e-07,-1.846905585819768e-12,0.0,0.0,0.0,0.0,0.10410018005174315,0.5999999999999979,-9.424301229771537,0.5527276946469257,-1.9999999999999858,-16.819572609045082,-7.07141804680002,0.0,933.0,7.885630848889821,-2.4095902198781953,-3.347486399883529,1.2708672262745122,0.0,2.447017232396615,0.0,95.12743659878036,0.0,2.4255461688230144,0.0
