sim,state,soln,step,pH,pe,temp(C),Na(mol/kgw),Cl(mol/kgw),K(mol/kgw),P(mol/kgw),Cu(mol/kgw),Fe(mol/kgw),S(mol/kgw),Au(mol/kgw),P(5)(mol/kgw),Cu(1)(mol/kgw),Cu(2)(mol/kgw),Fe(2)(mol/kgw),Fe(3)(mol/kgw),S(-2)(mol/kgw),S(6)(mol/kgw),Au(1)(mol/kgw),Au(3)(mol/kgw),m_Fe+2(mol/kgw),m_Fe+3(mol/kgw),m_FeOH+(mol/kgw),m_FeOH+2(mol/kgw),m_FeCl+(mol/kgw),m_FeCl+2(mol/kgw),m_FeCl2(mol/kgw),m_FeCl2+(mol/kgw),m_Fe(OH)4-(mol/kgw),la_SO4-2,la_Cu(HS)2-,la_Au(HS)2-,la_AuHS,la_H+,la_OH-,la_HS-,la_H2S,la_Au(OH)2-,la_Au+,la_Au+3,la_AuCl,la_AuCl2-,la_AuCl3-2,la_AuCl4-,la_AuOH,la_Cu2S(HS)2-2,la_CuCl+,la_CuCl2,la_CuCl2-,la_CuCl3-,la_CuCl3-2,la_CuCl4-2,la_CuHS,la_CuCl,la_CuOH,la_CuOH+,la_S-2,Magnetite,d_Magnetite,Chalcocite(alpha),d_Chalcocite(alpha),Chalcopyrite(alpha),d_Chalcopyrite(alpha),Bornite(alpha),d_Bornite(alpha),Au(element),d_Au(element),Pyrite,d_Pyrite,Cu(element),d_Cu(element),si_Hematite,si_Magnetite,si_Chalcocite(alpha),si_Pyrite,si_Chalcopyrite(alpha),si_Bornite(alpha),si_Cu(element),si_Au(element),rxn_step,pH_punched,logaHS,logaH2S,SR_Hematite
1,react,1,472,8.022993058762049,-7.367499869257591,240.0,1.049982375278948,0.8261378643744604,0.0009999832145513885,0.09999832145514045,3.0557332395119694e-06,4.424453959807709e-12,0.023104299774114524,2.570986451198926e-06,0.09999832131461281,3.0557332395102427e-06,1.7262651681731114e-18,2.9748331296932014e-12,1.4496208301145081e-12,0.02304232933660658,6.1941166867773e-05,2.570986451198926e-06,0.0,2.42070043110645e-15,3.257242469337854e-32,1.7706634759766539e-13,1.3000639251676553e-24,1.175189159153307e-13,7.659791125062723e-29,8.84127869630044e-16,1.4483692548939422e-30,1.4447506477208117e-12,-6.329089886873042,-6.196073077283719,-5.952473034062669,-7.764178960792336,-8.022993058762049,-3.199526604835114,-2.0190568424288617,-3.094315232306421,-14.538783548789135,-22.063110324591808,-68.27282368417225,-16.316674349815035,-15.632454942955768,-16.426219427060374,-93.85780686354525,-9.43310214816193,-12.990435452144213,-22.11180916992616,-20.844123856468173,-8.900522737627297,-21.674809302489233,-11.317640526834495,-23.65685289422587,-5.797151122730952,-10.82816580000046,-9.67350917086698,-20.764698165634165,-7.027014216184672,0.0,0.0,0.0,0.0,2.3656383224303535e-06,1.2497960655094114e-09,5.512176406322827e-07,-2.497960694227344e-10,7.794317631434114e-07,1.4900147766007746e-12,0.0,0.0,0.0,0.0,-8.572963483413822,-12.231380726425533,-1.5145149252489745,-3.45850066656336,-2.0000000000000284,-0.9999999999999716,-3.060189685589738,1.7763568394002505e-15,472.0,8.022993058762049,-2.0190568424288617,-3.094315232306421,2.673231171299419e-09
1,react,1,473,8.023016767570175,-7.367525943611887,240.0,1.0499823743440437,0.8261378636388674,0.000999983213661004,0.09999832136610189,3.055631278591308e-06,4.424943165518413e-12,0.023104112205712016,2.5708002165364933e-06,0.0999983212255729,3.0556312785895813e-06,1.7263942528250646e-18,2.9751112118059318e-12,1.4498319537124811e-12,0.02304214147505488,6.194146071159527e-05,2.5708002165364933e-06,0.0,2.420670087305438e-15,3.2570060676782785e-32,1.7707379750700382e-13,1.3000405476198086e-24,1.175174456087487e-13,7.659235300652156e-29,8.841168207788993e-16,1.4482641928231027e-30,1.444961327205289e-12,-6.329087801613544,-6.19608898543291,-5.952504513410476,-7.764207737643396,-8.023016767570175,-3.199502895197613,-2.0190595449256232,-3.0943416436113225,-14.538762203868432,-22.063136398946106,-68.27290190723514,-16.31670042029571,-15.632481009562822,-16.42624548979381,-93.85788507111364,-9.433104512878728,-12.99044085713777,-22.111845743562522,-20.844160426230914,-8.90053323303574,-21.67484586837835,-11.317651018369316,-23.656889456241366,-5.797164328383396,-10.828176299282525,-9.673495964385168,-20.76471103350665,-7.026993209873319,0.0,0.0,0.0,0.0,2.3668881185056385e-06,1.2497960752850187e-09,5.509678445530841e-07,-2.497960791986593e-10,7.794332530274075e-07,1.489883996090147e-12,0.0,0.0,0.0,0.0,-8.572884247010963,-12.231259506689746,-1.5145149252489816,-3.458516237761934,-1.9999999999999432,-1.0,-3.0601741143911294,0.0,473.0,8.023016767570175,-2.0190595449256232,-3.0943416436113225,2.6737189429725616e-09
1,react,1,474,8.02304047578079,-7.367552017290013,240.0,1.0499823734092153,0.8261378629033339,0.000999983212770691,0.09999832127707066,3.055529322561122e-06,4.42543242097824e-12,0.023103924637313235,2.570613998261825e-06,0.0999983211365403,3.0555293225593955e-06,1.7265233447831749e-18,2.9753893174171064e-12,1.4500431035611334e-12,0.023041953613514427,6.194175454787815e-05,2.570613998261825e-06,0.0,2.420639745893629e-15,3.256769690948896e-32,1.7708124763317694e-13,1.3000171718065369e-24,1.1751597541817121e-13,7.658679534856333e-29,8.841057728005879e-16,1.4481591418312968e-30,1.4451720329084082e-12,-6.329085716416101,-6.196104893423994,-5.952535992269647,-7.764236513912039,-8.02304047578079,-3.1994791861576397,-2.01906224751614,-3.094368054412449,-14.538740859466616,-22.06316247262423,-68.27298012826952,-16.31672649010007,-15.632507075493416,-16.42627155185064,-93.85796327665295,-9.433106877516881,-12.990446262318795,-22.111882316176917,-20.844196994971544,-8.900543728098244,-21.67488243324522,-11.317661509558057,-23.656926017234465,-5.797177533783952,-10.828186798218796,-9.673482758155231,-20.764723900954834,-7.026972204253209,0.0,0.0,0.0,0.0,2.3681379145907038e-06,1.2497960850652846e-09,5.507180484641049e-07,-2.4979608897913697e-10,7.794347427803022e-07,1.4897528947657908e-12,0.0,0.0,0.0,0.0,-8.57280501211957,-12.231138289299837,-1.5145149252489603,-3.458531808630063,-2.000000000000014,-1.0,-3.0601585435230385,0.0,474.0,8.02304047578079,-2.01906224751614,-3.094368054412449,2.6742067943400727e-09
1,react,1,475,8.023064183394505,-7.367578090297444,240.0,1.0499823724744624,0.8261378621678597,0.0009999832118804492,0.09999832118804668,3.055427371419944e-06,4.425921726234561e-12,0.02310373706891877,2.5704277963426918e-06,0.09999832104751495,3.0554273714182173e-06,1.7266524440310592e-18,2.9756674465668815e-12,1.4502542796676799e-12,0.023041765751991263,6.194204837117424e-05,2.5704277963426918e-06,0.0,2.4206094068959024e-15,3.256533339139257e-32,1.7708869797825874e-13,1.2999937977266133e-24,1.1751450534480614e-13,7.658123827650933e-29,8.840947257042045e-16,1.4480541019138787e-30,1.4453827648373735e-12,-6.329083631318905,-6.196120801257044,-5.952567470645355,-7.764265289603614,-8.023064183394505,-3.199455477714589,-2.0190649502002707,-3.094394464710291,-14.538719515587944,-22.063188545631665,-68.27305834729181,-16.316752559233596,-15.632533140753035,-16.426297613236347,-93.85804148017962,-9.433109242081263,-12.990451667687031,-22.11191888777524,-20.84423356269596,-8.900554222815229,-21.674918997095723,-11.317672000401132,-23.65696257721107,-5.797190738932883,-10.828197296809687,-9.67346955217698,-20.764736767984015,-7.026951199323626,0.0,0.0,0.0,0.0,2.3693877106855455e-06,1.2497960948417389e-09,5.504682523653486e-07,-2.497960987563324e-10,7.794362324023537e-07,1.489622051468846e-12,0.0,0.0,0.0,0.0,-8.572725778738018,-12.231017074248458,-1.5145149252489887,-3.458547379172707,-2.000000000000014,-1.0000000000000284,-3.0601429729804073,-1.7763568394002505e-15,475.0,8.023064183394505,-2.0190649502002707,-3.094394464710291,2.674694725423108e-09
1,react,1,476,8.023087890410826,-7.36760416262936,240.0,1.0499823715397842,0.8261378614324444,0.0009999832109902794,0.09999832109902965,3.055325425168591e-06,4.426411081254004e-12,0.0231035495005285,2.570241610804999e-06,0.09999832095849656,3.0553254251668642e-06,1.7267815505837327e-18,2.975945599223002e-12,1.4504654820310023e-12,0.02304157789048042,6.194234218633863e-05,2.570241610804999e-06,0.0,2.420579070290139e-15,3.256297012252899e-32,1.7709614854044034e-13,1.2999704253810547e-24,1.1751303538758005e-13,7.657568179044211e-29,8.840836794816591e-16,1.447949073072446e-30,1.4455935229910722e-12,-6.329081546287917,-6.196136708931988,-5.952598948532952,-7.764294064713376,-8.023087890410826,-3.1994317698689496,-2.0190676529781206,-3.094420874504472,-14.538698172228578,-22.063214617963578,-68.27313656428757,-16.316778627691455,-15.632559205336843,-16.426323673946108,-93.85811968167917,-9.433111606567536,-12.990457073242764,-22.111955458352345,-20.84427012939901,-8.900564717186363,-21.674955559924722,-11.317682490898216,-23.656999136166014,-5.797203943829963,-10.828207795054874,-9.673456346450578,-20.76474963458953,-7.026930195085168,0.0,0.0,0.0,0.0,2.3706375067901662e-06,1.2497961046207343e-09,5.502184562568132e-07,-2.4979610853543366e-10,7.794377218933555e-07,1.4894910018134995e-12,0.0,0.0,0.0,0.0,-8.572646546867515,-12.230895861541757,-1.5145149252489816,-3.4585629493853602,-1.9999999999999858,-0.9999999999999716,-3.06012740276773,0.0,476.0,8.023087890410826,-2.0190676529781206,-3.094420874504472,2.6751827362253793e-09
1,react,1,477,8.023111596828446,-7.367630234277092,240.0,1.0499823706051812,0.8261378606970883,0.0009999832101001808,0.09999832101001972,3.0552234838102473e-06,4.426900485968522e-12,0.023103361932143872,2.5700554416960927e-06,0.09999832086948529,3.0552234838085206e-06,1.7269106644635104e-18,2.976223775325035e-12,1.4506767106434872e-12,0.023041390028975137,6.194263600155693e-05,2.5700554416960927e-06,0.0,2.4205487360401996e-15,3.2560607103033993e-32,1.7710359931654844e-13,1.299947054772441e-24,1.175115655447371e-13,7.657012589068038e-29,8.840726341197601e-16,1.447844055313037e-30,1.4458043073619085e-12,-6.329079461265739,-6.1961526164483995,-5.952630425924168,-7.764322839232847,-8.023111596828446,-3.1994080626220316,-2.0190703558498617,-3.0944472837938264,-14.53867682938247,-22.06324068961131,-68.27321477923076,-16.31680469546499,-15.632585269236184,-16.42634973397125,-93.85819788112558,-9.433113970968348,-12.990462478986249,-22.11199202789882,-20.84430669507129,-8.900575211210908,-21.674992121722806,-11.317692981048566,-23.657035694089902,-5.797217148474644,-10.828218292953615,-9.673443140976593,-20.764762500763275,-7.026909191539287,0.0,0.0,0.0,0.0,2.3718873029045706e-06,1.2497961144043883e-09,5.499686601384931e-07,-2.4979611832004063e-10,7.794392112529319e-07,1.4893595763931618e-12,0.0,0.0,0.0,0.0,-8.572567316511503,-12.230774651192286,-1.5145149252489745,-3.4585785192601506,-1.9999999999999574,-0.9999999999999716,-3.0601118328929333,1.7763568394002505e-15,477.0,8.023111596828446,-2.0190703558498617,-3.0944472837938264,2.6756708267368365e-09
1,react,1,478,8.023135302649711,-7.367656305258536,240.0,1.0499823696706545,0.8261378599617919,0.0009999832092101547,0.09999832092101726,3.0551215473389463e-06,4.427389940525288e-12,0.023103174363763003,2.5698692889131804e-06,0.09999832078048146,3.055121547337219e-06,1.7270397856210667e-18,2.9765019750000525e-12,1.4508879655252353e-12,0.0230412021674909,6.19429297994779e-05,2.5698692889131804e-06,0.0,2.420518404222784e-15,3.2558244332569766e-32,1.771110503131607e-13,1.2999236858954194e-24,1.1751009582000227e-13,7.65645705764291e-29,8.840615896465168e-16,1.447739048620584e-30,1.446015117969949e-12,-6.32907737637403,-6.196168523806904,-5.952661902836098,-7.764351613179535,-8.023135302649711,-3.1993843559714854,-2.0190730588151093,-3.094473692580344,-14.538655487062828,-22.063266760592754,-68.27329299217509,-16.3168307625721,-15.632611332468953,-16.426375793329683,-93.85827607857256,-9.433116335299248,-12.990467884916717,-22.112028596433937,-20.84434325973207,-8.900585704890247,-21.67502868250925,-11.317703470853568,-23.657072251002006,-5.797230352867906,-10.828228790507293,-9.673429935754063,-20.764775366522194,-7.026888188683261,0.0,0.0,0.0,0.0,2.3731370990287485e-06,1.249796124177878e-09,5.497188640103993e-07,-2.497961280938479e-10,7.794407004819009e-07,1.4892289689948928e-12,0.0,0.0,0.0,0.0,-8.57248808766416,-12.230653443175726,-1.5145149252489958,-3.458594088813605,-2.0,-1.0000000000000568,-3.0600962633395046,0.0,478.0,8.023135302649711,-2.0190730588151093,-3.094473692580344,2.6761589970044776e-09
1,react,1,479,8.023159007872986,-7.367682375561161,240.0,1.0499823687362022,0.8261378592265545,0.0009999832083202008,0.09999832083202163,3.055019615758375e-06,4.4278794448281364e-12,0.023102986795386693,2.5696831525253946e-06,0.09999832069148448,3.055019615756648e-06,1.7271689140913469e-18,2.9767801981615898e-12,1.4510992466665473e-12,0.02304101430601635,6.194322359225926e-05,2.5696831525253946e-06,0.0,2.42048807478411e-15,3.2555881811323226e-32,1.771185015256805e-13,1.2999003187536334e-24,1.1750862621076415e-13,7.655901584812973e-29,8.840505460422901e-16,1.447634053003447e-30,1.4462259548055161e-12,-6.329075291527545,-6.196184431007088,-5.952693379256791,-7.764380386541191,-8.023159007872986,-3.199360649918951,-2.019075761874134,-3.094500100862632,-14.538634145260383,-22.063292830895378,-68.27337120308296,-16.316856829000244,-15.632637395022615,-16.426401852008862,-93.85835427398251,-9.433118699549338,-12.99047329103474,-22.112065163944198,-20.844379823367852,-8.900596198223402,-21.67506524227055,-11.31771396031224,-23.65710880688882,-5.797243557009054,-10.82823928771493,-9.673416730783648,-20.7647882318544,-7.026867186519017,0.0,0.0,0.0,0.0,2.3743868951627066e-06,1.249796133958144e-09,5.494690678725246e-07,-2.4979613787464325e-10,7.794421895797107e-07,1.4890978097546588e-12,0.0,0.0,0.0,0.0,-8.572408860329485,-12.230532237509001,-1.5145149252489745,-3.458609658034085,-1.9999999999999858,-1.0000000000000284,-3.060080694118997,1.7763568394002505e-15,479.0,8.023159007872986,-2.019075761874134,-3.094500100862632,2.6766472470148286e-09
1,react,1,480,8.023182712498414,-7.367708445186068,240.0,1.0499823678018252,0.8261378584913763,0.000999983207430318,0.0999983207430331,3.054917689068233e-06,4.428368998889522e-12,0.02310279922701555,2.5694970325254886e-06,0.09999832060249458,3.054917689066506e-06,1.727298049871262e-18,2.977058444818556e-12,1.4513105540709655e-12,0.023040826444553145,6.194351737883757e-05,2.5694970325254886e-06,0.0,2.420457747728672e-15,3.255351953924477e-32,1.771259529545028e-13,1.2998769533466642e-24,1.1750715671724092e-13,7.655346170566376e-29,8.840395033087183e-16,1.4475290684594092e-30,1.4464368178721483e-12,-6.32907320673374,-6.196200338048912,-5.9527248551872,-7.764409159318859,-8.023182712498414,-3.1993369444642816,-2.0190784650268925,-3.0945265086408185,-14.53861280397595,-22.063318900520287,-68.27344941195769,-16.316882894750528,-15.632663456898273,-16.4264279100099,-93.85843246735874,-9.433121063719577,-12.990478697340256,-22.11210173043081,-20.844416385979834,-8.900606691210477,-21.675101801007905,-11.317724449424691,-23.65714536175156,-5.7972567608981365,-10.828249784576629,-9.673403526065306,-20.764801096760962,-7.026846185046352,0.0,0.0,0.0,0.0,2.3756366913064446e-06,1.2497961437379863e-09,5.492192717248701e-07,-2.4979614765448566e-10,7.794436785464205e-07,1.488966709806731e-12,0.0,0.0,0.0,0.0,-8.572329634507195,-12.230411034190707,-1.5145149252489603,-3.458625226922699,-2.000000000000014,-0.9999999999999716,-3.060065125230415,0.0,480.0,8.023182712498414,-2.0190784650268925,-3.0945265086408185,2.677135576780778e-09
1,react,1,481,8.023206416526424,-7.36773451413661,240.0,1.0499823668675239,0.8261378577562575,0.0009999832065405074,0.09999832065405198,3.0548157672666147e-06,4.428858602740548e-12,0.023102611658647836,2.5693109288922674e-06,0.09999832051351211,3.054815767264887e-06,1.7274271929515293e-18,2.977336714996204e-12,1.4515218877443438e-12,0.023040638583102832,6.194381115594297e-05,2.5693109288922674e-06,0.0,2.4204274230711513e-15,3.255115751625151e-32,1.7713340460088413e-13,1.2998535896735403e-24,1.175056873401448e-13,7.654790814883818e-29,8.840284614511665e-16,1.4474240949847859e-30,1.4466477071756922e-12,-6.32907112201554,-6.196216244932614,-5.952756330630635,-7.764437931515836,-8.023206416526424,-3.199313239607048,-2.0190811682733356,-3.0945529159152727,-14.538591463212029,-22.06334496947083,-68.27352761880931,-16.3169089598263,-15.632689518099282,-16.426453967336137,-93.85851065871128,-9.433123427812887,-12.990484103833213,-22.112138295897388,-20.844452947571643,-8.900617183851747,-21.67513835872495,-11.317734938191192,-23.65718191559383,-5.797269964535381,-10.828260281092664,-9.673390321598873,-20.76481396124508,-7.026825184264783,0.0,0.0,0.0,0.0,2.376886487459959e-06,1.2497961535144406e-09,5.48969475567439e-07,-2.497961574311517e-10,7.794451673821972e-07,1.4888357767242939e-12,0.0,0.0,0.0,0.0,-8.572250410196125,-12.230289833216183,-1.5145149252489958,-3.4586407954823883,-1.9999999999999716,-1.0,-3.060049556670677,0.0,481.0,8.023206416526424,-2.0190811682733356,-3.0945529159152727,2.677623986320659e-09
1,react,1,482,8.023230119956796,-7.367760582411499,240.0,1.0499823659332987,0.8261378570211979,0.0009999832056507682,0.09999832056507833,3.054713850354576e-06,4.429348256373039e-12,0.0231024240902849,2.5691248416318594e-06,0.0999983204245371,3.0547138503528483e-06,1.7275563433355588e-18,2.9776150086858964e-12,1.4517332476871428e-12,0.023040450721665575,6.19441049247633e-05,2.5691248416318594e-06,0.0,2.420397100805735e-15,3.254879574233408e-32,1.7714085646431405e-13,1.2998302277343426e-24,1.1750421807919458e-13,7.65423551776297e-29,8.840174204675085e-16,1.4473191325791492e-30,1.4468586227166115e-12,-6.329069037364618,-6.196232151657983,-5.952787805585788,-7.76446670313085,-8.023230119956796,-3.1992895353474724,-2.0190838716134634,-3.0945793226857745,-14.538570122967766,-22.063371037745718,-68.27360582363397,-16.31693502422628,-15.63271557862435,-16.42648002398629,-93.85858884803632,-9.4331257918282,-12.99048951051341,-22.112174860342474,-20.844489508141823,-8.900627676147035,-21.675174915420218,-11.31774542661157,-23.65721846841419,-5.797283167920625,-10.828270777262865,-9.673377117384412,-20.7648268253055,-7.026804184174528,0.0,0.0,0.0,0.0,2.3781362836232512e-06,1.2497961632921654e-09,5.487196794002296e-07,-2.497961672094059e-10,7.794466560869935e-07,1.4887047963138908e-12,0.0,0.0,0.0,0.0,-8.572171187397068,-12.23016863458768,-1.5145149252489887,-3.458656363712201,-2.0000000000000284,-1.0000000000000284,-3.0600339884409005,0.0,482.0,8.023230119956796,-2.0190838716134634,-3.0945793226857745,2.6781124756407303e-09
1,react,1,483,8.023253822788831,-7.36778665000574,240.0,1.0499823649991473,0.8261378562861974,0.0009999832047611005,0.09999832047611165,3.0546119383331802e-06,4.4298379597512094e-12,0.023102236521925838,2.568938770770907e-06,0.09999832033556906,3.0546119383314527e-06,1.7276855010366694e-18,2.9778933258543575e-12,1.4519446338968522e-12,0.023040262860235666,6.194439869008259e-05,2.568938770770907e-06,0.0,2.4203667809117506e-15,3.2546434217560295e-32,1.7714830854300384e-13,1.2998068675307898e-24,1.1750274893338625e-13,7.653680279219783e-29,8.840063803502014e-16,1.4472141812455401e-30,1.4470695644924028e-12,-6.329066952747427,-6.1962480582249055,-5.952819280047886,-7.764495474159041,-8.023253822788831,-3.199265831686255,-2.0190865750474036,-3.0946057289517483,-14.538548783239568,-22.06339710533996,-68.2736840264167,-16.316961087945465,-15.63274163846848,-16.426506079955367,-93.85866703531882,-9.433128155761223,-12.99049491738133,-22.112211423760712,-20.844526067685006,-8.900638168095979,-21.675211471088346,-11.31775591468546,-23.657255020207263,-5.797296371053612,-10.828281273086864,-9.673363913422245,-20.764839688937577,-7.026783184776442,0.0,0.0,0.0,0.0,2.3793860797963237e-06,1.2497961730724313e-09,5.484698832232395e-07,-2.4979617699009535e-10,7.794481446605962e-07,1.4885736026629432e-12,0.0,0.0,0.0,0.0,-8.57209196611162,-12.230047438311892,-1.5145149252489816,-3.4586719316074195,-2.000000000000014,-1.0000000000000853,-3.0600184205457115,0.0,483.0,8.023253822788831,-2.0190865750474036,-3.0946057289517483,2.678601044742306e-09
1,react,1,484,8.023277525023344,-7.36781271692558,240.0,1.0499823640650723,0.8261378555512567,0.0009999832038715055,0.09999832038715208,3.0545100312004213e-06,4.430327712928906e-12,0.02310204895357138,2.56875271627241e-06,0.09999832024660812,3.0545100311986934e-06,1.7278146660377287e-18,2.978171666546811e-12,1.4521560463820957e-12,0.023040074998819913,6.194469244584e-05,2.56875271627241e-06,0.0,2.4203364634159374e-15,3.2544072941793523e-32,1.7715576083924915e-13,1.299783509060932e-24,1.1750127990401784e-13,7.653125099222189e-29,8.839953411089999e-16,1.4471092409778712e-30,1.447280532511678e-12,-6.329064868206464,-6.196263964633551,-5.9528507540229105,-7.76452424460647,-8.023277525023344,-3.1992421286225756,-2.0190892785749925,-3.094632134713855,-14.538527444032052,-22.0634231722598,-68.27376222717622,-16.31698715099011,-15.632767697637926,-16.426532135249616,-93.85874522057753,-9.433130519617386,-12.990500324436493,-22.112247986158817,-20.844562626207914,-8.900648659699044,-21.675248025736057,-11.317766402413326,-23.657291570979776,-5.797309573934662,-10.828291768565126,-9.673350709712029,-20.7648525521472,-7.026762186069508,0.0,0.0,0.0,0.0,2.380635875979172e-06,1.2497961828484621e-09,5.482200870364728e-07,-2.497961867666555e-10,7.794496331033006e-07,1.488442704414736e-12,0.0,0.0,0.0,0.0,-8.572012746337771,-12.22992624438037,-1.5145149252489816,-3.458687499173756,-1.9999999999999858,-1.0,-3.0600028529793324,0.0,484.0,8.023277525023344,-2.0190892785749925,-3.094632134713855,2.6790896936489284e-09
1,react,1,485,8.02330122665964,-7.36783878316602,240.0,1.0499823631310716,0.8261378548163754,0.0009999832029819822,0.09999832029819963,3.0544081289578496e-06,4.430817515868615e-12,0.023101861385222144,2.56856667816326e-06,0.09999832015765434,3.0544081289561217e-06,1.7279438383522953e-18,2.9784500307287517e-12,1.4523674851398632e-12,0.023039887137414127,6.19449861968347e-05,2.56856667816326e-06,0.0,2.420306148296574e-15,3.2541711915088e-32,1.7716321335118439e-13,1.2997601523259666e-24,1.1749981099003442e-13,7.652569977782883e-29,8.839843027359824e-16,1.4470043117785322e-30,1.4474915267714358e-12,-6.329062783708078,-6.196279870883706,-5.952882227506044,-7.764553014468248,-8.02330122665964,-3.1992184261571337,-2.0190919821963305,-3.0946585399714905,-14.538506105341611,-22.06344923850024,-68.27384042589755,-16.317013213355207,-15.632793756127684,-16.426558189864036,-93.8588234037975,-9.433132883392384,-12.990505731679205,-22.112284547531388,-20.844599183705142,-8.900659150955835,-21.675284579357943,-11.317776889794775,-23.65732812072632,-5.797322776563476,-10.828302263697257,-9.673337506254056,-20.764865414929666,-7.026741188054564,0.0,0.0,0.0,0.0,2.3818856721717996e-06,1.2497961926274575e-09,5.479702908399269e-07,-2.497961965459685e-10,7.794511214148933e-07,1.4883115927142261e-12,0.0,0.0,0.0,0.0,-8.571933528077437,-12.229805052800307,-1.5145149252489887,-3.458703066406777,-2.000000000000014,-1.0000000000000284,-3.059987285746364,-1.7763568394002505e-15,485.0,8.02330122665964,-2.0190919821963305,-3.0946585399714905,2.679578422359939e-09
1,react,1,486,8.02332492769878,-7.367864848735094,240.0,1.0499823621971462,0.8261378540815527,0.0009999832020925305,0.09999832020925417,3.054306231602681e-06,4.431307368638973e-12,0.023101673816877066,2.5683806563966257e-06,0.0999983200687075,3.054306231600953e-06,1.7280730179583305e-18,2.9787284184582987e-12,1.4525789501806738e-12,0.023039699276025026,6.194527993528736e-05,2.5683806563966257e-06,0.0,2.4202758355882286e-15,3.253935113727783e-32,1.771706660817757e-13,1.2997367973235401e-24,1.1749834219311516e-13,7.652014914862978e-29,8.839732652437629e-16,1.4468993936401824e-30,1.4477025472821788e-12,-6.329060699306811,-6.196295776975642,-5.952913700504933,-7.764581783752234,-8.02332492769878,-3.1991947242888683,-2.019094685911246,-3.094684944725543,-14.538484767174147,-22.06347530406931,-68.27391862260475,-16.317039275048796,-15.632819813945785,-16.42658424380665,-93.8589015850028,-9.433135247093187,-12.99051113910896,-22.112321107887084,-20.844635740185353,-8.900669641866973,-21.675321131962672,-11.31778737683043,-23.657364669455564,-5.797335978940495,-10.828312758483879,-9.673324303047895,-20.76487827729258,-7.026720190730333,0.0,0.0,0.0,0.0,2.3831354683742005e-06,1.2497962024009471e-09,5.477204946336067e-07,-2.4979620632019934e-10,7.794526095957478e-07,1.4881808544493669e-12,0.0,0.0,0.0,0.0,-8.571854311327908,-12.229683863560636,-1.5145149252489603,-3.458718633313687,-1.9999999999999858,-0.9999999999999432,-3.059971718839397,1.7763568394002505e-15,486.0,8.02332492769878,-2.019094685911246,-3.094684944725543,2.6800672309032172e-09
1,react,1,487,8.02334862814079,-7.36789091363302,240.0,1.0499823612632964,0.8261378533467892,0.0009999832012031495,0.09999832012031638,3.054204339134356e-06,4.431797271245788e-12,0.023101486248535252,2.5681946509693133e-06,0.09999831997976837,3.0542043391326277e-06,1.7282022048552567e-18,2.9790068297384448e-12,1.4527904415073437e-12,0.023039511414651933,6.194557366097813e-05,2.5681946509693133e-06,0.0,2.42024552529184e-15,3.2536990608331307e-32,1.7717811903111278e-13,1.2997134440535528e-24,1.1749687351330465e-13,7.651459910454894e-29,8.839622286326885e-16,1.4467944865614124e-30,1.4479135940467215e-12,-6.329058615004204,-6.196311682909401,-5.952945173019846,-7.764610552458656,-8.02334862814079,-3.199171023017751,-2.0190973897197466,-3.094711348976041,-14.538463429529843,-22.063501368967238,-68.27399681729854,-16.317065336071096,-15.632845871092458,-16.426610297077698,-93.85897976419403,-9.433137610719998,-12.990516546725985,-22.112357667226156,-20.844672295648795,-8.90068013243249,-21.675357683550484,-11.317797863520319,-23.657401217167752,-5.797349181065762,-10.828323252925024,-9.673311100093551,-20.764891139236166,-7.026699194096812,0.0,0.0,0.0,0.0,2.384385264586375e-06,1.2497962121744368e-09,5.474706984175132e-07,-2.4979621609347724e-10,7.794540976458884e-07,1.488050140642584e-12,0.0,0.0,0.0,0.0,-8.571775096089093,-12.229562676661057,-1.5145149252489816,-3.45873419989487,-2.0000000000000284,-1.0000000000000284,-3.0599561522582412,0.0,487.0,8.02334862814079,-2.0190973897197466,-3.094711348976041,2.6805561192904736e-09
