sim,state,soln,step,pH,pe,temp(C),charge(eq),pct_err,Na(mol/kgw),Cl(mol/kgw),K(mol/kgw),P(mol/kgw),Cu(mol/kgw),Fe(mol/kgw),S(mol/kgw),Au(mol/kgw),P(5)(mol/kgw),Cu(1)(mol/kgw),Cu(2)(mol/kgw),Fe(2)(mol/kgw),Fe(3)(mol/kgw),S(-2)(mol/kgw),S(6)(mol/kgw),Au(1)(mol/kgw),Au(3)(mol/kgw),m_Fe+2(mol/kgw),m_Fe+3(mol/kgw),m_FeOH+(mol/kgw),m_FeOH+2(mol/kgw),m_FeCl+(mol/kgw),m_FeCl+2(mol/kgw),m_FeCl2(mol/kgw),m_FeCl2+(mol/kgw),m_Fe(OH)4-(mol/kgw),la_SO4-2,la_Cu(HS)2-,la_Au(HS)2-,la_AuHS,la_H+,la_OH-,la_HS-,la_H2S,la_Au(OH)2-,la_Au+,la_Au+3,la_AuCl,la_AuCl2-,la_AuCl3-2,la_AuCl4-,la_AuOH,la_Cu2S(HS)2-2,la_CuCl+,la_CuCl2,la_CuCl2-,la_CuCl3-,la_CuCl3-2,la_CuCl4-2,la_CuHS,la_CuCl,la_CuOH,la_CuOH+,la_S-2,Magnetite,d_Magnetite,Chalcocite(alpha),d_Chalcocite(alpha),Chalcopyrite(alpha),d_Chalcopyrite(alpha),Bornite(alpha),d_Bornite(alpha),Au(element),d_Au(element),Pyrite,d_Pyrite,Cu(element),d_Cu(element),si_Hematite,si_Magnetite,si_Chalcocite(alpha),si_Pyrite,si_Chalcopyrite(alpha),si_Bornite(alpha),si_Cu(element),si_Au(element),rxn_step,pH_user,logaHS-,logaH2S,SR_Hematite,add_Hematite,add_Chalcopyrite(alpha),add_H2S(g),add_Cu(1),add_Au(3),Pyrite_pct,Chalcopyrite(alpha)_pct,Bornite(alpha)_pct,Magnetite_pct,Chalcocite(alpha)_pct,Au(element)_pct,Cu(element)_pct
4,i_soln,100401,-99,8.0,0.0,240.0,-0.000492783605584837,-63.42297352997195,0.0,0.0,0.0,0.0,0.9999999999999971,0.0,0.0,0.0,0.0,0.9999999999999971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-8.0,-3.2157004040477073,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-6.196071767946686e-05,-999.999,-999.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,4.0,8.0,-99.99,-99.99,0.0,1.0911886519885768e-05,2.944661357175988e-06,0.0013359677404131823,7.062583763558663e-05,6.565656565656565e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,i_soln,100402,-99,8.0,0.0,240.0,2.9986045440461253,99.90701205807707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-8.0,-3.215706120982619,-999.999,-999.999,-999.999,-999.999,-2.212279423983691,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,43.95804465241585,4.0,8.0,-99.99,-99.99,0.0,1.0911886519885768e-05,2.944661357175988e-06,0.0013359677404131823,7.062583763558663e-05,6.565656565656565e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,react,4,1,8.158146808110049,-7.858500276044006,240.0,0.25305199709932097,15.375813416752743,1.0496501696524385,0.49983341412020843,0.0009996668282404191,0.09996668282404185,3.791157662274158e-07,5.829005915346297e-09,0.09706599322836601,1.5208823329459322e-05,0.09996668215366382,3.7911576622740036e-07,1.5432494356841236e-20,4.547227513486391e-09,1.281778401859906e-09,0.09706537419494193,5.21157035920784e-07,1.5208823329459322e-05,0.0,1.8190180770088636e-12,7.782828069074739e-30,1.8904930862537933e-10,4.305922479305796e-22,5.6687878323605796e-11,1.1462036531726913e-26,2.678100713456007e-13,1.397249441470286e-28,1.2785939369003448e-09,-8.396593624034573,-6.87266673790284,-5.170566028118422,-7.618725661213439,-8.158146808110049,-3.0624573388289935,-1.382603136063536,-2.5930152752890976,-14.755645423563314,-22.554110731378223,-69.7458249045315,-17.015662128705806,-16.539430093950898,-17.541181950159864,-96.16275757232191,-9.787033288942228,-14.844922730399773,-24.76029802216669,-23.700600080813064,-11.26599855518577,-24.73927289893848,-13.891103716497327,-26.929303862779474,-7.110198489715394,-12.985654245454576,-11.48594097821062,-23.06813037976422,-6.2554067604713595,0.0,0.0,0.0,0.0,0.0007850065838469145,7.061353991745295e-05,0.0,0.0,8.743257247778367e-05,1.6349767373186074e-07,0.0013396349524009913,-7.061318676778632e-05,0.0,0.0,-2.943722113505162,-3.4326297724531827,-4.641909616235175,2.1316282072803006e-14,2.842170943040401e-14,-5.254789381972415,-4.518690352153081,0.0,4.0,8.158146808110049,-1.382603136063536,-2.5930152752890976,0.001138355437879441,1.0911886519885768e-05,2.944661357175988e-06,0.0013359677404131823,7.062583763558663e-05,6.565656565656565e-07,60.56012983998603,35.4873546392681,0.0,0.0,0.0,3.952515520745866,0.0
5,i_soln,100501,-99,8.0,0.0,240.0,-0.000492783605584837,-63.42297352997195,0.0,0.0,0.0,0.0,0.9999999999999971,0.0,0.0,0.0,0.0,0.9999999999999971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-8.0,-3.2157004040477073,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-6.196071767946686e-05,-999.999,-999.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,5.0,8.0,-99.99,-99.99,0.0,1.0910870285240104e-05,2.9894401127017625e-06,0.0013338354235855824,7.061399587226522e-05,6.531986531986531e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,i_soln,100502,-99,8.0,0.0,240.0,2.9986045440461253,99.90701205807707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-8.0,-3.215706120982619,-999.999,-999.999,-999.999,-999.999,-2.212279423983691,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,43.95804465241585,5.0,8.0,-99.99,-99.99,0.0,1.0910870285240104e-05,2.9894401127017625e-06,0.0013338354235855824,7.061399587226522e-05,6.531986531986531e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,react,5,1,8.158023275265853,-7.843253729254466,240.0,0.2530539209863504,15.375943145681848,1.0495740559616353,0.4997971695055406,0.0009995943390110821,0.09995943390110826,3.925995584029731e-07,5.4767019474344564e-09,0.09705895394050307,1.574944857397822e-05,0.09995943327584969,3.9259955840295654e-07,1.6541106902802262e-20,4.239635302891835e-09,1.2370666445426212e-09,0.09705816073190737,6.882856715838104e-07,1.574944857397822e-05,0.0,1.6968854410231418e-12,7.519621435822309e-30,1.7630973279709032e-10,4.159153637410195e-22,5.287954108116337e-11,1.1073803824762075e-26,2.498052341994172e-13,1.3498698571492469e-28,1.2339923773045729e-09,-8.275764698211958,-6.857492980837089,-5.155392271052699,-7.603515509285806,-8.158023275265853,-3.062579686181699,-1.3826395309254411,-2.5929281373068207,-14.740643571479188,-22.538864184588686,-69.70008526416287,-17.000441648449186,-16.524235680227193,-17.52601360296908,-96.11712219808497,-9.771909089505394,-14.814662354250647,-24.729830995120544,-23.670159120299832,-11.250804141462078,-24.708858004958167,-13.875935369306553,-26.898915035332077,-7.094988337787761,-12.970433765197967,-11.4708167787738,-23.037759633537856,-6.25556668817746,0.0,0.0,0.0,0.0,0.0008556070629528103,7.060047910589578e-05,0.0,0.0,8.754382319600993e-05,1.112507182262631e-07,0.001269034825319185,-7.060012708180632e-05,0.0,0.0,-2.974313136850567,-3.4936399141623724,-4.611576450362229,-7.105427357601002e-15,-2.842170943040401e-14,-5.194123050226494,-4.5186903521530954,0.0,5.0,8.158023275265853,-1.3826395309254411,-2.5929281373068207,0.0010609303248707263,1.0910870285240104e-05,2.9894401127017625e-06,0.0013338354235855824,7.061399587226522e-05,6.531986531986531e-07,57.36565509579458,38.67699978882108,0.0,0.0,0.0,3.9573451153843644,0.0
6,i_soln,100601,-99,8.0,0.0,240.0,-0.000492783605584837,-63.42297352997195,0.0,0.0,0.0,0.0,0.9999999999999971,0.0,0.0,0.0,0.0,0.9999999999999971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-8.0,-3.2157004040477073,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-6.196071767946686e-05,-999.999,-999.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,6.0,8.0,-99.99,-99.99,0.0,1.0909790555970356e-05,3.0355965690440457e-06,0.0013316375021068497,7.060141423226884e-05,6.498316498316497e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,i_soln,100602,-99,8.0,0.0,240.0,2.9986045440461253,99.90701205807707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-8.0,-3.215706120982619,-999.999,-999.999,-999.999,-999.999,-2.212279423983691,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,43.95804465241585,6.0,8.0,-99.99,-99.99,0.0,1.0909790555970356e-05,3.0355965690440457e-06,0.0013316375021068497,7.060141423226884e-05,6.498316498316497e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,react,6,1,8.157899194041622,-7.827030853160586,240.0,0.2530558347832695,15.376073184282873,1.0494979754976677,0.49976094071317506,0.0009995218814263507,0.09995218814263519,4.0747650961957367e-07,5.126367115389504e-09,0.09705191772921516,1.6345933469945987e-05,0.09995218756207401,4.074765096195559e-07,1.78091853903522e-20,3.935131953145655e-09,1.1912351622438478e-09,0.09705087925044785,9.254941650945093e-07,1.6345933469945987e-05,0.0,1.5758619186840946e-12,7.24904799457556e-30,1.6369185155138213e-10,4.008386836871333e-22,4.9106083187874295e-11,1.0674765256945172e-26,2.319670606390218e-13,1.3011768850680039e-28,1.1882739361268476e-09,-8.147130927912528,-6.8413445875759695,-5.139243877791552,-7.587329874608287,-8.157899194041622,-3.0627025839102227,-1.3826767723418096,-2.59284129749895,-14.72466649084235,-22.522641308494805,-69.65141663588123,-16.98424482619087,-16.508064911804443,-17.509868888381895,-96.0685577851456,-9.755809111140037,-14.782452407536196,-24.697411296768347,-23.637765475783198,-11.234633373039324,-24.676490414277097,-13.859790654719363,-26.866573498486574,-7.078802703110242,-12.95423694293965,-11.45471680040844,-23.005436779078615,-6.25572801081805,0.0,0.0,0.0,0.0,0.00092619356464554,7.058650169272976e-05,0.0,0.0,8.75957424467311e-05,5.191925072117363e-08,0.0011984486737316893,-7.058615158749568e-05,0.0,0.0,-3.0068545353342024,-3.5585513985053314,-4.579292020815046,7.105427357601002e-15,2.842170943040401e-14,-5.129554191132144,-4.518690352153091,0.0,6.0,8.157899194041622,-1.3826767723418096,-2.59284129749895,0.0009843407503389188,1.0909790555970356e-05,3.0355965690440457e-06,0.0013316375021068497,7.060141423226884e-05,6.498316498316497e-07,54.173587295762836,41.86681417975539,0.0,0.0,0.0,3.9595985244817817,0.0
7,i_soln,100701,-99,8.0,0.0,240.0,-0.000492783605584837,-63.42297352997195,0.0,0.0,0.0,0.0,0.9999999999999971,0.0,0.0,0.0,0.0,0.9999999999999971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-8.0,-3.2157004040477073,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-6.196071767946686e-05,-999.999,-999.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,7.0,8.0,-99.99,-99.99,0.0,1.09086433649147e-05,3.0831731137037304e-06,0.0013293719575291647,7.058804648789652e-05,6.464646464646464e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,i_soln,100702,-99,8.0,0.0,240.0,2.9986045440461253,99.90701205807707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-8.0,-3.215706120982619,-999.999,-999.999,-999.999,-999.999,-2.212279423983691,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,43.95804465241585,7.0,8.0,-99.99,-99.99,0.0,1.09086433649147e-05,3.0831731137037304e-06,0.0013293719575291647,7.058804648789652e-05,6.464646464646464e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,react,7,1,8.157772411956566,-7.809761614836468,240.0,0.2530577384904667,15.376203934440404,1.0494219314764042,0.49972472927447825,0.0009994494585489572,0.09994494585489581,4.239353909330879e-07,4.779293161245268e-09,0.09704488489447166,1.7005844174460746e-05,0.09994494531842127,4.239353909330687e-07,1.9266743865109464e-20,3.6349601948033454e-09,1.1443329664419228e-09,0.09704349404277958,1.2685981308725678e-06,1.7005844174460746e-05,0.0,1.4564605936905074e-12,6.971516740175335e-30,1.5124815141692733e-10,3.8538329908799706e-22,4.538348810570213e-11,1.0265524858990766e-26,2.143710229681455e-13,1.2512443112877089e-28,1.1414874917576963e-09,-8.010151712824406,-6.824152100263204,-5.1220513904788145,-7.570099011789864,-8.157772411956566,-3.0628281853036876,-1.3827151478474946,-2.59275289091957,-14.707648455305165,-22.505372070170687,-69.59960892090888,-16.967001626629497,-16.490847751005813,-17.492677766346006,-96.01685422522422,-9.738665474209384,-14.748155839490083,-24.66289885888285,-23.60327907666045,-11.217416212240694,-24.642030053917093,-13.842599532683476,-26.832139176889314,-7.061571840291819,-12.936993743378276,-11.43757316347779,-22.971023903823845,-6.255893168408787,0.0,0.0,0.0,0.0,0.0009967651136448337,7.057154899929368e-05,0.0,0.0,8.758074784213116e-05,-1.4994604599950236e-08,0.001127877471625885,-7.057120210580427e-05,0.0,0.0,-3.041489532055035,-3.6276469401714433,-4.544918701757567,-2.1316282072803006e-14,-2.842170943040401e-14,-5.060807553017213,-4.518690352153093,0.0,7.0,8.157772411956566,-1.3827151478474946,-2.59275289091957,0.000908888206037598,1.09086433649147e-05,3.0831731137037304e-06,0.0013293719575291647,7.058804648789652e-05,6.464646464646464e-07,50.983888233329196,45.05716483164799,0.0,0.0,0.0,3.958946935022835,0.0
8,i_soln,100801,-99,8.0,0.0,240.0,-0.000492783605584837,-63.42297352997195,0.0,0.0,0.0,0.0,0.9999999999999971,0.0,0.0,0.0,0.0,0.9999999999999971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-8.0,-3.2157004040477073,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-6.196071767946686e-05,-999.999,-999.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,8.0,8.0,-99.99,-99.99,0.0,1.0907424497041936e-05,3.1322134383111776e-06,0.001327036709303447,7.057384352312758e-05,6.43097643097643e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,i_soln,100802,-99,8.0,0.0,240.0,2.9986045440461253,99.90701205807707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-8.0,-3.215706120982619,-999.999,-999.999,-999.999,-999.999,-2.212279423983691,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,43.95804465241585,8.0,8.0,-99.99,-99.99,0.0,1.0907424497041936e-05,3.1322134383111776e-06,0.001327036709303447,7.057384352312758e-05,6.43097643097643e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,react,8,1,8.157639229592496,-7.791411965805511,240.0,0.2530596321083445,15.376336004083733,1.0493459284622537,0.49968853736297836,0.0009993770747259568,0.09993770747259552,4.4215485670337426e-07,4.4375674505808065e-09,0.09703785586254782,1.7736338834859284e-05,0.09993770697930546,4.421548567033533e-07,2.094665100687387e-20,3.341045835306422e-09,1.0965216152743846e-09,0.09703594930976824,1.7736116688921976e-06,1.7736338834859284e-05,0.0,1.3394742983403073e-12,6.68819689980244e-30,1.390598507200141e-10,3.6961128862686353e-22,4.1736453343984095e-11,9.847805926844986e-27,1.9713373688150087e-13,1.2002823332500154e-28,1.0937941818261056e-09,-7.8645883793023845,-6.80588229911972,-5.10378158933533,-7.551789286702636,-8.157639229592496,-3.062960191044072,-1.382755071791228,-2.592659632499256,-14.689562817754977,-22.48702242113973,-69.54455997381602,-16.94867799781663,-16.47255014241104,-17.474406177969325,-95.9619093590037,-9.720447830918813,-14.711709495623456,-24.626225581039026,-23.56663181903471,-11.199118603645914,-24.605408816509446,-13.824327944306788,-26.79554395969976,-7.043262115204577,-12.918670114565401,-11.419355520187208,-22.93445661150231,-6.256066274716613,0.0,0.0,0.0,0.0,0.0010673206956236458,7.055558197881207e-05,0.0,0.0,8.749166310384381e-05,-8.908473828734241e-08,0.001057322231239436,-7.055524038644895e-05,0.0,0.0,-3.078291969199027,-3.701067650866154,-4.508392510003439,7.105427357601002e-15,1.4210854715202004e-14,-4.987755169508915,-4.518690352153083,0.0,8.0,8.157639229592496,-1.382755071791228,-2.592659632499256,0.0008350414445437974,1.0907424497041936e-05,3.1322134383111776e-06,0.001327036709303447,7.057384352312758e-05,6.43097643097643e-07,47.79646934842443,48.248451991323165,0.0,0.0,0.0,3.9550786602524,0.0
9,i_soln,100901,-99,8.0,0.0,240.0,-0.000492783605584837,-63.42297352997195,0.0,0.0,0.0,0.0,0.9999999999999971,0.0,0.0,0.0,0.0,0.9999999999999971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-8.0,-3.2157004040477073,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-6.196071767946686e-05,-999.999,-999.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,9.0,8.0,-99.99,-99.99,0.0,1.0906129473964546e-05,3.182762578750156e-06,0.0013246296128686947,7.055875315315872e-05,6.397306397306396e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,i_soln,100902,-99,8.0,0.0,240.0,2.9986045440461253,99.90701205807707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-8.0,-3.215706120982619,-999.999,-999.999,-999.999,-999.999,-2.212279423983691,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,43.95804465241585,9.0,8.0,-99.99,-99.99,0.0,1.0906129473964546e-05,3.182762578750156e-06,0.0013246296128686947,7.055875315315872e-05,6.397306397306396e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,react,9,1,8.157493508068068,-7.772027390958636,240.0,0.2530615156373526,15.376470301050619,1.0492699729926467,0.4996523680917369,0.0009993047361834741,0.09993047361834739,4.622535016178881e-07,4.1044850058100106e-09,0.09703083124456673,1.8542163489253066e-05,0.09993047316689585,4.6225350161786527e-07,2.2879886115104073e-20,3.0563281958615494e-09,1.0481568099484616e-09,0.09702815927493964,2.526721359910062e-06,1.8542163489253066e-05,0.0,1.2261102464564865e-12,6.401551423336925e-30,1.2725076359560551e-10,3.5365469996745545e-22,3.820258349964231e-11,9.425236203133008e-27,1.8043275466159373e-13,1.1487332308738415e-28,1.0455487930272308e-09,-7.710860654253953,-6.786581849163341,-5.084481139378952,-7.532446774301022,-8.157493508068068,-3.063104741958871,-1.3827971342364835,-2.592555973420076,-14.6704673447377,-22.467637846292856,-69.48640624927539,-16.929319419578732,-16.453217560782115,-17.455099592949377,-95.90385962089898,-9.701207806986735,-14.673212254789846,-24.587482427954253,-23.527914662558914,-11.179786022016994,-24.566717656642624,-13.805021359286844,-26.75687879644191,-7.0239196028029625,-12.899311536327508,-11.400115496255138,-22.895832012723364,-6.256254058686283,0.0,0.0,0.0,0.0,0.0011378593041212652,7.053860849761946e-05,0.0,0.0,8.732372372481669e-05,-1.6793937902712065e-07,0.000986783955734572,-7.053827550486413e-05,0.0,0.0,-3.117180800331816,-3.7786403361926073,-4.469811144279376,-2.1316282072803006e-14,-2.842170943040401e-14,-4.910592438060803,-4.518690352153091,-1.7763568394002505e-15,9.0,8.157493508068068,-1.3827971342364835,-2.592555973420076,0.000763517858698556,1.0906129473964546e-05,3.182762578750156e-06,0.0013246296128686947,7.055875315315872e-05,6.397306397306396e-07,44.61115211300311,51.44106184981743,0.0,0.0,0.0,3.947786037179458,0.0
10,i_soln,101001,-99,8.0,0.0,240.0,-0.000492783605584837,-63.42297352997195,0.0,0.0,0.0,0.0,0.9999999999999971,0.0,0.0,0.0,0.0,0.9999999999999971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-8.0,-3.2157004040477073,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-6.196071767946686e-05,-999.999,-999.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,10.0,8.0,-99.99,-99.99,0.0,1.0904753537484102e-05,3.2348669565162743e-06,0.0013221484576825405,7.054271993266554e-05,6.363636363636363e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,i_soln,101002,-99,8.0,0.0,240.0,2.9986045440461253,99.90701205807707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-8.0,-3.215706120982619,-999.999,-999.999,-999.999,-999.999,-2.212279423983691,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,43.95804465241585,10.0,8.0,-99.99,-99.99,0.0,1.0904753537484102e-05,3.2348669565162743e-06,0.0013221484576825405,7.054271993266554e-05,6.363636363636363e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
